planner,num_agents,num_robots,f,d,active_time,completion_time,planner_time,damage,num_disabled
Practical100TravelingLinePlanner,300,5,2.0,10,49.35783414417159,49.35783414417159,1.65736985206604,50773.69773702932,100
Practical100TravelingLinePlanner,300,5,2.0,10,46.74335635953676,46.74335635953676,1.587620735168457,49084.368698600076,100
Practical100TravelingLinePlanner,300,5,2.0,10,52.72529211568637,52.72529211568637,1.5866336822509766,50090.84716957208,100
Practical100TravelingLinePlanner,300,5,2.0,10,47.48305814708524,47.48305814708524,1.5801050662994385,50289.24411312922,100
Practical100TravelingLinePlanner,300,4,2.0,15,54.229644836519775,54.229644836519775,1.6173980236053467,50588.81794216026,100
Practical100TravelingLinePlanner,300,4,2.0,15,46.930027175270155,46.930027175270155,1.6170029640197754,49570.07762522333,100
Practical100TravelingLinePlanner,300,4,2.0,15,45.74584696594437,45.74584696594437,1.6360552310943604,49593.9446833758,100
Practical100TravelingLinePlanner,300,4,2.0,15,63.96106571308968,63.96106571308968,1.5450193881988525,51670.8677816476,100
Practical100TravelingLinePlanner,300,4,2.0,15,57.77179515677564,57.77179515677564,1.6128125190734863,50274.80677898827,100
Practical100TravelingLinePlanner,300,4,2.0,15,46.247359283491946,46.247359283491946,1.5813212394714355,49788.60089585843,100
Practical100TravelingLinePlanner,300,4,2.0,15,43.73034757530419,43.73034757530419,1.6403682231903076,49424.609365789125,100
Practical100TravelingLinePlanner,300,4,2.0,15,45.4343592113582,45.4343592113582,1.6946804523468018,49609.62771952361,100
Practical100TravelingLinePlanner,300,4,2.0,15,48.772040089171,48.772040089171,1.5726714134216309,49706.837119727694,100
Practical100TravelingLinePlanner,300,4,2.0,15,44.83963202238988,44.83963202238988,1.7301552295684814,49371.05339298743,100
Practical100TravelingLinePlanner,300,4,2.0,15,50.88764883957927,50.88764883957927,1.634988784790039,49563.885340128945,100
Practical100TravelingLinePlanner,300,4,2.0,15,53.2523633561199,53.2523633561199,1.6003444194793701,49594.31683532303,100
Practical100TravelingLinePlanner,300,4,2.0,15,47.310671879253576,47.310671879253576,1.6241114139556885,49850.79324398151,100
Practical100TravelingLinePlanner,300,4,2.0,15,59.120263997894654,59.120263997894654,1.6314172744750977,50680.45868563836,100
Practical100TravelingLinePlanner,300,4,2.0,15,65.72714281355336,65.72714281355336,1.6351182460784912,51356.5448475126,100
Practical100TravelingLinePlanner,300,4,2.0,15,51.80925267113345,51.80925267113345,1.610243320465088,49895.618740682345,100
Practical100TravelingLinePlanner,300,4,2.0,15,46.934520069026746,46.934520069026746,1.6397762298583984,50024.425330011276,100
Practical100TravelingLinePlanner,300,4,2.0,15,55.629730566782,55.629730566782,1.6354496479034424,51060.59096226339,100
Practical100TravelingLinePlanner,300,4,2.0,15,66.1795524430515,66.1795524430515,1.6377336978912354,50958.73431231857,100
Practical100TravelingLinePlanner,300,4,2.0,15,49.84111745592615,49.84111745592615,1.655043363571167,50189.87213077664,100
