planner,num_agents,num_robots,f,d,completion_time,planner_time,damage,num_disabled
IterativeAssignmentPlanner,50,5,2,5,138.650507057075,0.031248569488525,2997.18436974339,50
IterativeAssignmentPlanner,50,5,2,5,122.562464758276,0.031246185302734,2661.08670171897,50
IterativeAssignmentPlanner,50,5,2,5,177.021014132731,0.031246423721313,3603.81376977668,50
IterativeAssignmentPlanner,50,5,2,5,143.963815403004,0.031247854232788,2640.90737988876,50
IterativeAssignmentPlanner,50,5,2,5,156.985455090294,0.031246900558472,2765.99641150558,50
IterativeAssignmentPlanner,50,5,2,5,169.130150164702,0.031247615814209,3099.09777630931,50
IterativeAssignmentPlanner,50,5,2,5,145.169609327581,0.046869993209839,2871.73579290559,50
IterativeAssignmentPlanner,50,5,2,5,149.033926891996,0.046871423721313,2896.55007533983,50
IterativeAssignmentPlanner,50,5,2,5,145.071228643322,0.031248569488525,3131.64241897344,50
IterativeAssignmentPlanner,50,5,2,5,126.585224405536,0.031244993209839,2493.94159333346,50
IterativeAssignmentPlanner,50,5,2,5,138.990064360386,0.031248569488525,2826.41862993439,50
IterativeAssignmentPlanner,50,5,2,5,179.498772371436,0.031245470046997,2927.17789374371,50
IterativeAssignmentPlanner,50,5,2,5,150.775841325994,0.046872615814209,2906.6325224934,50
IterativeAssignmentPlanner,50,5,2,5,126.664438443158,0.031260967254639,3076.98965673256,50
IterativeAssignmentPlanner,50,5,2,5,152.715190858846,0.03126072883606,2710.90109971265,50
IterativeAssignmentPlanner,50,5,2,5,148.325237951431,0.031234502792358,2323.73365209774,50
IterativeAssignmentPlanner,50,5,2,5,141.80186945021,0.031248807907104,2449.0440438469,50
IterativeAssignmentPlanner,50,5,2,5,151.507776369249,0.031247138977051,3160.97020990247,50
IterativeAssignmentPlanner,50,5,2,5,148.188884770856,0.031261920928955,2733.43226055219,50
IterativeAssignmentPlanner,50,5,2,5,120.621548447118,0.036218404769897,2530.53840649467,50
IterativeAssignmentPlanner,50,5,2,5,141.135593981411,0.031286716461182,2414.66226282676,50
IterativeAssignmentPlanner,50,5,2,5,138.324725771896,0.031256914138794,2874.16129661593,50
IterativeAssignmentPlanner,50,5,2,5,151.058131356422,0.0468590259552,3299.98783077476,50
IterativeAssignmentPlanner,50,5,2,5,143.792938965717,0.031246662139893,2715.33491920404,50
IterativeAssignmentPlanner,50,5,2,5,142.202537050549,0.03124737739563,3146.87838827222,50
IterativeAssignmentPlanner,50,5,2,5,172.48422620125,0.031244516372681,2961.31841609003,50
IterativeAssignmentPlanner,50,5,2,5,164.857542750982,0.031247854232788,2806.03560322334,50
IterativeAssignmentPlanner,50,5,2,5,142.464561158509,0.031245470046997,2830.89109012586,50
IterativeAssignmentPlanner,50,5,2,5,139.594854713741,0.046871662139893,2553.89923543126,50
IterativeAssignmentPlanner,50,5,2,5,144.031023373125,0.046871662139893,2789.32542260709,50
IterativeAssignmentPlanner,100,5,2,5,156.961870713168,0.140615463256835,6982.92372090818,100
IterativeAssignmentPlanner,100,5,2,5,175.500657140713,0.124990463256835,7832.94719997003,100
IterativeAssignmentPlanner,100,5,2,5,195.980534587538,0.140629768371582,7523.11825024097,100
IterativeAssignmentPlanner,100,5,2,5,246.040075419071,0.124990463256835,8301.86674591645,100
IterativeAssignmentPlanner,100,5,2,5,195.368348809585,0.156240940093994,7077.30128546306,100
IterativeAssignmentPlanner,100,5,2,5,210.809359309936,0.140612840652465,8952.86310507498,100
IterativeAssignmentPlanner,100,5,2,5,197.750209578967,0.156251192092895,7982.84303151859,100
IterativeAssignmentPlanner,100,5,2,5,176.915749769125,0.124991655349731,6481.34744006558,100
IterativeAssignmentPlanner,100,5,2,5,189.35097100508,0.124990701675415,7115.43069164679,100
IterativeAssignmentPlanner,100,5,2,5,196.418895970216,0.140614986419677,7685.19628905828,100
IterativeAssignmentPlanner,100,5,2,5,190.010947261498,0.124990701675415,7002.9780935391,100
IterativeAssignmentPlanner,100,5,2,5,191.64704117842,0.124987840652465,8428.83920863901,100
IterativeAssignmentPlanner,100,5,2,5,208.659264540312,0.140616178512573,8344.67476622116,100
IterativeAssignmentPlanner,100,5,2,5,200.608024405133,0.124972820281982,8277.20434346961,100
IterativeAssignmentPlanner,100,5,2,5,203.060924410126,0.125004053115844,7458.14801743759,100
IterativeAssignmentPlanner,100,5,2,5,169.123994509592,0.125006914138793,6978.43132727696,100
IterativeAssignmentPlanner,100,5,2,5,179.56704985564,0.140615940093994,7168.2586815842,100
IterativeAssignmentPlanner,100,5,2,5,163.789626451983,0.124990463256835,7746.74353735028,100
IterativeAssignmentPlanner,100,5,2,5,249.405791642829,0.124986171722412,8255.89641808184,100
IterativeAssignmentPlanner,100,5,2,5,168.515687402764,0.125006198883056,6915.36947183619,100
IterativeAssignmentPlanner,100,5,2,5,186.266294928646,0.124989032745361,8318.68095229982,100
IterativeAssignmentPlanner,100,5,2,5,188.757372367635,0.124985456466674,7771.56008571398,100
