planner,num_agents,num_robots,f,d,completion_time,planner_time,damage,num_disabled
KmeansAssignmentPlanner,50,5,2,5,132.846313320404,0.140597343444824,3576.99309829009,50
KmeansAssignmentPlanner,50,5,2,5,147.611772195878,0.124989748001098,3309.45732336368,50
KmeansAssignmentPlanner,50,5,2,5,160.267186317619,0.140615463256835,3799.47791205284,50
KmeansAssignmentPlanner,50,5,2,5,159.003178402353,0.140615463256835,3082.79455060925,50
KmeansAssignmentPlanner,50,5,2,5,153.623376578157,0.140614986419677,3095.29995280859,50
KmeansAssignmentPlanner,50,5,2,5,174.386884534265,0.140615463256835,3522.79000651612,50
KmeansAssignmentPlanner,50,5,2,5,147.351935538382,0.140615940093994,3169.72413663101,50
KmeansAssignmentPlanner,50,5,2,5,156.339969801091,0.140614509582519,3178.21979860723,50
KmeansAssignmentPlanner,50,5,2,5,138.805555562559,0.140615463256835,3276.34271106583,50
KmeansAssignmentPlanner,50,5,2,5,180.598195788805,0.140615463256835,3093.32334417847,50
KmeansAssignmentPlanner,50,5,2,5,162.700871683168,0.124989986419677,3277.36625600175,50
KmeansAssignmentPlanner,50,5,2,5,137.473119455403,0.140615940093994,3091.44425089497,50
KmeansAssignmentPlanner,50,5,2,5,160.840577912484,0.124989032745361,3449.15142815209,50
KmeansAssignmentPlanner,50,5,2,5,134.828888591487,0.140615940093994,3637.28019188726,50
KmeansAssignmentPlanner,50,5,2,5,140.234248053484,0.140615463256835,2694.0803351277,50
KmeansAssignmentPlanner,50,5,2,5,172.1607484473,0.140615224838256,2911.72854943869,50
KmeansAssignmentPlanner,50,5,2,5,178.002974385084,0.140614748001098,3254.86859946672,50
KmeansAssignmentPlanner,50,5,2,5,137.820620487042,0.140615940093994,3622.41166733782,50
KmeansAssignmentPlanner,50,5,2,5,152.124511283099,0.140614986419677,3197.93157872313,50
KmeansAssignmentPlanner,50,5,2,5,162.08107253951,0.140615940093994,3058.9513149081,50
KmeansAssignmentPlanner,50,5,2,5,140.093924417807,0.140614748001098,2908.29440518744,50
KmeansAssignmentPlanner,50,5,2,5,148.511781814666,0.140615463256835,3128.52828816888,50
KmeansAssignmentPlanner,50,5,2,5,148.506180549759,0.140615224838256,3488.42788469752,50
KmeansAssignmentPlanner,50,5,2,5,174.482794380461,0.140615940093994,3429.43571652514,50
KmeansAssignmentPlanner,50,5,2,5,180.397575635425,0.140615224838256,3650.41644624818,50
KmeansAssignmentPlanner,50,5,2,5,167.025032323676,0.140614986419677,3209.26640741464,50
KmeansAssignmentPlanner,50,5,2,5,149.247373309908,0.140614748001098,3243.40989041231,50
KmeansAssignmentPlanner,50,5,2,5,142.947916722964,0.140615463256835,3244.33743143921,50
KmeansAssignmentPlanner,50,5,2,5,143.81976083058,0.140615463256835,3160.16914346226,50
KmeansAssignmentPlanner,50,5,2,5,159.944860927914,0.140615701675415,3199.72981696124,50
KmeansAssignmentPlanner,100,5,2,5,193.931128985027,0.249984264373779,8771.86752916691,100
KmeansAssignmentPlanner,100,5,2,5,223.655909898098,0.265605688095092,8858.39138038122,100
KmeansAssignmentPlanner,100,5,2,5,227.100000328181,0.265606641769409,9586.65210332912,100
KmeansAssignmentPlanner,100,5,2,5,240.508602591259,0.249983072280883,9259.16087764741,100
KmeansAssignmentPlanner,100,5,2,5,216.992847585929,0.249982118606567,8366.18134804454,100
KmeansAssignmentPlanner,100,5,2,5,244.152436334989,0.265604734420776,10102.0679401283,100
KmeansAssignmentPlanner,100,5,2,5,240.920308070505,0.234370470046997,9352.78524206077,100
KmeansAssignmentPlanner,100,5,2,5,174.947428416367,0.249969244003295,7976.86322343373,100
KmeansAssignmentPlanner,100,5,2,5,176.108215332242,0.249982118606567,9044.68538074923,100
KmeansAssignmentPlanner,100,5,2,5,190.573226554893,0.249983072280883,8098.2804582743,100
KmeansAssignmentPlanner,100,5,2,5,193.70505377759,0.249983072280883,9087.06620431838,100
KmeansAssignmentPlanner,100,5,2,5,177.486168359099,0.24999451637268,8991.28328611778,100
KmeansAssignmentPlanner,100,5,2,5,193.647119734828,0.249981641769409,9309.19489264528,100
KmeansAssignmentPlanner,100,5,2,5,217.195177415642,0.249981880187988,8560.1472888151,100
KmeansAssignmentPlanner,100,5,2,5,180.051292737165,0.249983072280883,8313.0785769901,100
KmeansAssignmentPlanner,100,5,2,5,209.003327914872,0.265604972839355,7737.14164888988,100
KmeansAssignmentPlanner,100,5,2,5,190.156105347577,0.249983072280883,8578.23025932462,100
KmeansAssignmentPlanner,100,5,2,5,189.034211552851,0.249981641769409,9090.98312641679,100
KmeansAssignmentPlanner,100,5,2,5,207.752031050117,0.249980449676513,9071.87621679705,100
KmeansAssignmentPlanner,100,5,2,5,222.414823404882,0.265608310699462,8739.87380487463,100
KmeansAssignmentPlanner,100,5,2,5,182.852834865057,0.24998116493225,8815.25948252625,100
KmeansAssignmentPlanner,100,5,2,5,205.701355682545,0.249983310699462,8483.66378754154,100
KmeansAssignmentPlanner,100,5,2,5,177.899819573875,0.26560640335083,8062.35534014549,100
KmeansAssignmentPlanner,100,5,2,5,196.320133473688,0.265606641769409,8773.38970989744,100
KmeansAssignmentPlanner,100,5,2,5,215.03912858452,0.249984264373779,8877.4559026391,100
KmeansAssignmentPlanner,100,5,2,5,210.217522394475,0.249982118606567,8509.44161380477,100
KmeansAssignmentPlanner,100,5,2,5,214.903124248284,0.249967813491821,8747.40418999667,100
KmeansAssignmentPlanner,100,5,2,5,222.067406745077,0.265606164932251,9196.79265133347,100
KmeansAssignmentPlanner,100,5,2,5,202.878768158631,0.249977827072143,9027.07760757455,100
KmeansAssignmentPlanner,100,5,2,5,213.816896620075,0.265602588653564,9118.37562750187,100
KmeansAssignmentPlanner,200,5,2,5,279.880811119251,0.687452316284179,23589.89557051,200
KmeansAssignmentPlanner,200,5,2,5,340.059348559372,0.6718430519104,24271.4183221955,200
KmeansAssignmentPlanner,200,5,2,5,351.67265162739,0.656213998794555,24716.3011985147,200
KmeansAssignmentPlanner,200,5,2,5,359.394989565129,0.671815633773803,25894.4739718538,200
KmeansAssignmentPlanner,200,5,2,5,327.557667197338,0.687466144561767,24865.5347293279,200
KmeansAssignmentPlanner,200,5,2,5,346.117032082179,0.671828746795654,26631.5966739526,200
KmeansAssignmentPlanner,200,5,2,5,332.044516292339,0.671825647354126,27127.593419996,200
KmeansAssignmentPlanner,200,5,2,5,299.129489774021,0.656204223632812,26165.1659708174,200
KmeansAssignmentPlanner,200,5,2,5,309.769494737278,0.656192302703857,24366.011405424,200
KmeansAssignmentPlanner,200,5,2,5,308.009475660657,0.656204938888549,25852.0734311759,200
KmeansAssignmentPlanner,200,5,2,5,314.95301123179,0.703058719635009,27089.9052112536,200
KmeansAssignmentPlanner,200,5,2,5,367.337674482323,0.640580654144287,28566.8642888118,200
KmeansAssignmentPlanner,200,5,2,5,375.534759945091,0.703076601028442,28424.5208801359,200
KmeansAssignmentPlanner,200,5,2,5,349.700652182943,0.656217098236084,27500.8874010631,200
KmeansAssignmentPlanner,200,5,2,5,340.42189379908,0.656204223632812,25539.109891078,200
KmeansAssignmentPlanner,200,5,2,5,291.199874370028,0.671842336654663,23644.0104515451,200
KmeansAssignmentPlanner,200,5,2,5,325.70222456522,0.656191349029541,27014.3467052297,200
KmeansAssignmentPlanner,200,5,2,5,334.991844149062,0.671830415725708,25145.4496337639,200
KmeansAssignmentPlanner,200,5,2,5,318.823349278205,0.656204938888549,26162.4387041693,200
KmeansAssignmentPlanner,200,5,2,5,320.952363810912,0.671827793121337,25790.9129103011,200
KmeansAssignmentPlanner,200,5,2,5,346.558655430275,0.734325170516967,26415.1423778789,200
KmeansAssignmentPlanner,200,5,2,5,344.406762819207,0.656216859817504,25846.9839542863,200
KmeansAssignmentPlanner,200,5,2,5,296.449089772059,0.671814918518066,25030.0511172018,200
KmeansAssignmentPlanner,200,5,2,5,277.424980486995,0.640576362609863,26234.2798140844,200
KmeansAssignmentPlanner,200,5,2,5,370.839940608835,0.671810865402221,26879.9544336894,200
KmeansAssignmentPlanner,200,5,2,5,316.063657012508,0.640578508377075,24844.7799522856,200
KmeansAssignmentPlanner,200,5,2,5,306.173892859281,0.656202316284179,25807.628509492,200
KmeansAssignmentPlanner,200,5,2,5,335.857846429789,0.656203269958496,24838.4412668327,200
KmeansAssignmentPlanner,200,5,2,5,306.488552774753,0.656217575073242,26507.6177928948,200
KmeansAssignmentPlanner,200,5,2,5,402.994254768868,0.718700885772705,26888.2554044222,200
KmeansAssignmentPlanner,300,5,2,5,374.392166748832,1.31240892410278,48223.3465114072,300
KmeansAssignmentPlanner,300,5,2,5,462.262542143402,1.35929369926452,51924.8766425431,300
KmeansAssignmentPlanner,300,5,2,5,480.866054431257,1.40614628791809,50499.5792928259,300
