planner,num_agents,num_robots,f,d,completion_time,planner_time,damage,num_disabled
BottomUpScannerPlanner,300,10,1.5,5,207.21448187556078,0.053338050842285156,36340.89026760362,272
BottomUpScannerPlanner,300,10,1.5,5,208.3722055435532,0.013330936431884766,37313.595594470105,276
BottomUpScannerPlanner,300,10,1.5,5,206.64436472657707,0.011719942092895508,36712.90131291292,273
BottomUpScannerPlanner,300,10,1.5,5,207.38143167079926,0.010423898696899414,37866.08249362339,269
BottomUpScannerPlanner,300,10,1.5,5,205.83515436222123,0.010393142700195312,36205.35119993134,273
BottomUpScannerPlanner,300,10,1.7,5,162.37662280569904,0.010351896286010742,27034.245755822783,300
BottomUpScannerPlanner,300,10,1.7,5,167.4431294681163,0.010338783264160156,29349.88772861202,300
BottomUpScannerPlanner,300,10,1.7,5,160.80380530444214,0.010215997695922852,27148.98089026598,300
BottomUpScannerPlanner,300,10,1.7,5,175.38789658434837,0.010324954986572266,30838.28108212034,300
BottomUpScannerPlanner,300,10,1.7,5,162.44741393761072,0.010560035705566406,27803.73446613892,300
BottomUpScannerPlanner,300,10,1.7,5,160.9965081121072,0.010390043258666992,26614.293834170567,300
BottomUpScannerPlanner,300,10,1.7,5,164.1935767615766,0.04485201835632324,27541.657129145686,300
BottomUpScannerPlanner,300,10,1.7,5,159.23670026455005,0.014800071716308594,26751.51953026921,300
BottomUpScannerPlanner,300,10,1.7,5,162.23914604059928,0.012512922286987305,28062.99266355933,300
BottomUpScannerPlanner,300,10,1.7,5,159.54725563594334,0.011896133422851562,26592.38970487684,300
BottomUpScannerPlanner,300,10,2.0,5,114.49955106156293,0.011835098266601562,19173.910643250485,300
BottomUpScannerPlanner,300,10,2.0,5,118.79571106062838,0.012223958969116211,21018.992019479563,300
BottomUpScannerPlanner,300,10,2.0,5,113.82106303387118,0.010792732238769531,19380.548020093964,300
BottomUpScannerPlanner,300,10,2.0,5,125.02013213816232,0.011271953582763672,22259.129511690713,300
BottomUpScannerPlanner,300,10,2.0,5,114.67963909562347,0.010632038116455078,19751.582478746626,300
BottomUpScannerPlanner,300,10,2.0,5,113.85934427904762,0.011110782623291016,18977.3804754906,300
BottomUpScannerPlanner,300,10,2.0,5,116.6126876452827,0.010621309280395508,19780.637980143518,300
BottomUpScannerPlanner,300,10,2.0,5,112.28530942291458,0.042572736740112305,18971.129823269584,300
BottomUpScannerPlanner,300,10,2.0,5,115.43835495626904,0.013030290603637695,20203.50973011851,300
BottomUpScannerPlanner,300,10,2.0,5,113.04918940840014,0.01156473159790039,19023.1398219225,300
BottomUpScannerPlanner,300,10,1.1,5,277.624791449095,106.89051294326782,69713.35961715766,51
BottomUpScannerPlanner,300,10,1.1,5,277.624791449095,12.068270206451416,69713.35961715766,51
BottomUpScannerPlanner,300,10,1.1,5,274.8430738542994,1.822601318359375,69756.83873037409,41
BottomUpScannerPlanner,300,10,1.1,5,277.1747334575804,0.4394848346710205,68691.17319039327,55
BottomUpScannerPlanner,300,10,1.1,5,283.2470332928911,0.35785984992980957,71628.0479430696,45
BottomUpScannerPlanner,300,10,1.1,5,276.95233051060757,1.2252931594848633,68240.86361549697,67
BottomUpScannerPlanner,300,10,1.1,5,275.3964331857981,0.6083290576934814,67589.79564463404,68
BottomUpScannerPlanner,300,10,1.1,5,279.1780304720066,0.6021749973297119,67274.66092391044,68
BottomUpScannerPlanner,300,10,1.1,5,277.362522227968,1.222461223602295,68960.46595178428,55
BottomUpScannerPlanner,300,10,1.1,5,274.1759780422039,0.8314239978790283,68344.84302655811,59
BottomUpScannerPlanner,300,10,1.1,5,272.2849173502769,0.5443129539489746,67077.3734601264,74
