planner,num_agents,num_robots,f,d,active_time,completion_time,planner_time,damage,num_disabled
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,163.5545535241578,46.299248933792114,47430.06912777375,18
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,144.39499164549943,46.597633838653564,46517.09752038025,23
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,133.49424086719165,47.645020484924316,46027.948155478676,24
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,166.61454210638556,50.83945870399475,46253.43947953424,24
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,178.46520465572874,51.66930651664734,46901.4845302684,24
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,174.26282247160276,51.05897903442383,46447.91013406137,27
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,158.80006168453332,54.06518769264221,46077.06669229508,28
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,138.3459610554721,59.44648814201355,46245.44378288572,26
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,143.30236483053008,66.0709981918335,46454.19453336292,24
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,165.67538455865386,54.62479615211487,46788.98745052691,22
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,147.26551221875377,49.44608998298645,47017.64426155535,18
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,153.63812060693303,49.4826865196228,46461.52157100267,24
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,181.98698972405035,48.21637296676636,46776.65646766548,25
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,124.52248597548892,48.84357714653015,46287.79923573746,20
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,139.8660586472735,50.715917348861694,46617.30114017164,24
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,181.2891027780898,45.68798899650574,46985.42476283527,26
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,130.611870212141,52.34751892089844,46537.01637458889,20
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,143.6784692168746,51.86234712600708,46775.15622435324,22
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,161.66338528340256,52.2200927734375,46616.22254372375,25
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,168.32584645643647,50.575042486190796,46639.42433089214,25
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,171.897471473706,50.96846151351929,46615.078069963274,28
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,165.39784771317136,54.410637855529785,46597.6813863624,24
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,173.50234823891563,57.90892195701599,45881.84629363065,25
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,180.46755192135902,50.562094926834106,46535.21604215745,27
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,168.2462075340104,49.32182812690735,46893.20762152027,27
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,132.0332924953966,55.89974665641785,45860.74067335369,24
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,167.0476557152818,45.14655017852783,46863.04062130487,24
Practical100StaticLineLackPlanner,200,5,1.2,5,-1,169.16123317956928,42.9521758556366,46759.39447321338,24
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,146.40705780704198,52.837790727615356,45364.2628055323,30
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,137.1110007527095,52.844260454177856,45301.64986480203,32
